title,metacritic_score,user_score
Schultze Gets the Blues,67,7.5
Girl Asleep,67,6.3
1984,67,6.8
Furious 7,67,6.8
Aquí y Allá (Here and There),67,8.1
The Rose,67,8.1
The Green Wave,67,8.1
Brothers of the Head,67,8.1
Patti Cake$,67,7.4
Death at a Funeral,67,7.0
Moscow on the Hudson,67,7.2
Ma,67,7.2
Misunderstood,67,7.2
Yiddish Theater: A Love Story,67,7.2
The American President,67,7.2
Fast Times at Ridgemont High,67,6.9
Guardians of the Galaxy Vol. 2,67,7.7
"Farewell, My Queen",67,6.1
The Connection,67,6.9
Pianomania,67,7.2
Carol Channing: Larger Than Life,67,7.2
Reality Bites,67,7.3
Somewhere Between,67,7.3
Rosewater,67,7.3
Stranger Than Fiction,67,8.7
Cairo Time,67,6.9
Arachnophobia,67,5.6
Damsels in Distress,67,5.6
Selena,67,8.5
A Wolf at the Door,67,8.0
Nowhere Boy,67,7.2
Zathura: A Space Adventure,67,6.7
The Darjeeling Limited,67,7.3
The Peanuts Movie,67,8.0
Shin Godzilla (Godzilla Resurgence),67,7.5
A League of Their Own,67,8.0
Barney's Version,67,6.5
The Creeping Garden,67,8.2
The Swenkas,67,8.2
Over the Hedge,67,8.2
The Prisoner or: How I Planned to Kill Tony Blair,67,7.8
The Girl with All the Gifts,67,6.5
Hiding and Seeking: Faith and Tolerance After the Holocaust,67,6.7
Cinemania,67,7.0
Confessions of a Dangerous Mind,67,8.8
Me Without You,67,7.5
Too Much Sleep,67,5.8
Maps to the Stars,67,5.8
Hipsters,67,7.4
Suffragette,67,6.8
As Good as It Gets,67,8.7
The Goebbles Experiment,67,6.0
Score: A Film Music Documentary,67,6.0
Rudo y Cursi,67,7.3
Trust,67,7.3
Star Trek IV: The Voyage Home,67,7.8
Outrage,67,7.0
The Final Year,67,6.5
Price Check,67,6.5
Wild Canaries,67,7.7
Seasons,67,7.7
This Is It,67,7.7
When Evening Falls on Bucharest or Metabolism,67,7.6
The Way We Get By,67,7.6
Be with Me,67,7.6
Somewhere,67,6.3
In Heaven Underground: The Weissensee Jewish Cemetery,67,7.8
Home Movie,67,7.8
Karmen Gei,67,2.4
Frequency,67,8.8
Barbershop: The Next Cut,67,5.8
The Book of Life,67,7.3
The Wrecking Crew,67,7.6
Flanders,67,7.0
The Page Turner,67,7.6
The Final Member,67,7.3
White Elephant,67,7.3
The Unbelievable Truth,67,5.9
The Future,67,5.9
North Face,67,7.9
Workingman's Death,67,6.8
Cinderella,67,7.4
Alice,67,7.2
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,67,7.2
Mr. Holmes,67,7.5
Web Junkie,67,5.4
Ruby Sparks,67,8.1
Rock School,67,8.8
You Will Be My Son,67,7.4
The Witches of Eastwick,67,7.4
Time to Leave,67,7.9
Gabriel,67,8.0
I Saw the Devil,67,7.9
The Eclipse,67,5.8
Kill List,67,6.6
Dealt,66,7.4
The Apostate,66,7.4
Kung Fu Panda 3,66,7.4
Himizu,66,6.9
Bones Brigade: An Autobiography,66,6.9
Looking for Eric,66,6.9
We Jam Econo: The Story of the Minutemen,66,5.8
Whisky,66,6.2
Tupac: Resurrection,66,8.3
World Trade Center,66,5.5
Wonder,66,7.7
Jimi: All Is by My Side,66,4.7
To Be Takei,66,8.2
LA 92,66,8.7
Innerspace,66,8.7
The Take,66,8.7
Bottle Rocket,66,8.7
The Girl Who Played with Fire,66,6.9
Darfur Now,66,6.3
The Trip to Spain,66,7.3
Borgman,66,6.8
Zelary,66,7.5
Behind the Mask: The Rise of Leslie Vernon,66,8.5
The Tenth Man,66,7.2
Son of Rambow,66,7.2
In Good Company,66,8.8
The Phenom,66,5.9
Ghost in the Shell 2: Innocence,66,7.6
Unmistaken Child,66,5.6
Game Over: Kasparov and the Machine,66,6.3
Cop Car,66,6.1
The Lost Arcade,66,5.3
On the Outs,66,5.3
Terminator 3: Rise of the Machines,66,7.4
Last Dance,66,6.5
Much Ado About Something,66,6.5
Shadow Magic,66,6.5
Chutney Popcorn,66,6.5
La nouvelle Ève,66,6.5
Wiener-Dog,66,5.8
Julie & Julia,66,7.3
Crimson Peak,66,7.5
The New Rijksmuseum,66,7.0
Avengers: Age of Ultron,66,7.0
Captain America: The First Avenger,66,7.2
Glassland,66,7.4
Three... Extremes,66,7.4
An Open Secret,66,7.8
Smash & Grab: The Story of the Pink Panthers,66,7.8
Born to Be Wild,66,7.8
The Happy Prince,66,8.3
City Island,66,8.3
Something's Gotta Give,66,5.9
Patti Smith: Dream of Life,66,7.0
The Girlfriend Experience,66,5.9
Vita Activa: The Spirit of Hannah Arendt,66,5.6
Sausage Party,66,5.6
Dark Star,66,5.3
Pasolini,66,5.3
Sunshine on Leith,66,5.3
Diary of the Dead,66,5.3
Take Every Wave: The Life of Laird Hamilton,66,6.8
Alan Partridge,66,6.8
Yossi,66,6.8
Afterschool,66,6.3
Innocent Voices,66,8.3
Bolivia,66,8.8
Auto Focus,66,8.8
Stuart Little 2,66,6.6
Me You Them,66,7.3
Beyond the Clouds,66,6.8
Notting Hill,66,7.7
Miller's Crossing,66,8.7
Emma,66,8.4
Dark Horse,66,7.3
Maelstrom,66,3.9
Beautiful Boxer,66,7.6
Kick-Ass,66,8.6
Harvest of Empire,66,6.8
The Snowtown Murders,66,6.8
Littlerock,66,7.8
Transamerica,66,7.8
Notorious C.H.O.,66,4.3
A Shot at Glory,66,8.1
Moulin Rouge!,66,8.5
The Tailor of Panama,66,6.1
Philadelphia,66,7.8
The Good Dinosaur,66,7.0
Strange Powers: Stephin Merritt and the Magnetic Fields,66,6.1
The BFG,66,6.1
"Paris, je t'aime",66,7.0
La Vie en Rose,66,8.0
The Hobbit: The Desolation of Smaug,66,7.8
Another Earth,66,6.3
E-Team,66,8.0
Mosquita y Mari,66,8.0
Unmade Beds,66,8.0
Ich hiess Sabina Spielrein,66,5.2
Lee Daniels' The Butler,66,6.8
Fast Five,66,7.4
Over Your Cities Grass Will Grow,66,7.2
Swimming with Sharks,66,7.2
Nixon,66,7.2
God Knows Where I Am,66,7.1
Catfight,66,7.1
Premium Rush,66,6.8
Let the Bullets Fly,66,7.3
Lowlife,66,7.1
Oscar and Lucinda,66,7.1
Stake Land,66,7.2
Monumental: David Brower's Fight for Wild America,66,6.2
Marshall,66,6.2
Splice,66,5.4
Game Night,66,7.2
The SpongeBob SquarePants Movie,66,8.3
Barbershop,66,5.8
Spy Kids 2: Island of Lost Dreams,66,6.8
Heist,66,9.4
Bridget Jones's Diary,66,8.6
Moebius,66,7.3
The Way Back,66,7.1
Island of Lemurs: Madagascar,66,5.2
The One I Love,66,6.9
The Sisterhood of the Traveling Pants,66,7.7
A League of Ordinary Gentlemen,66,5.9
Guidance,66,7.3
Cobb,66,7.3
Fantastic Beasts and Where to Find Them,66,7.3
The Seventh Fire,66,7.3
Black Butterflies,66,7.3
Nénette,66,6.4
Beloved Sisters,66,6.4
The PianoTuner of EarthQuakes,66,6.2
Waiting for Armageddon,66,5.6
Bandslam,66,6.7
Earth Girls Are Easy,66,4.6
Occupation: Dreamland,66,4.6
Ismael's Ghosts,66,7.9
Mission: Impossible III,66,7.9
Thou Wast Mild and Lovely,66,8.3
Shelter,66,8.3
Puzzle,66,8.2
The Cult of the Suicide Bomber,66,8.2
Frankie and Johnny,66,8.2
Mean Girls,66,8.2
Robot Stories,66,8.3
La bûche,66,5.2
The Source,66,8.0
Two Girls and a Guy,66,8.0
Delicatessen,66,7.8
Mrs. Parker and the Vicious Circle,66,7.0
Breathing,66,7.0
The Amazing Spider-Man,66,7.0
The Land Before Time,66,7.5
The Infiltrator,66,7.3
Pitch Perfect,66,7.4
Sea of Love,66,5.0
The Idol,66,5.0
The Fairy,66,5.0
Hard Goodbyes: My Father,66,7.0
6 Balloons,66,7.0
Félix And Meira,66,7.3
No Impact Man: The Documentary,66,5.8
Last Passenger,66,5.6
Patema Inverted,66,6.4
You're Next,66,7.1
When We Leave,65,5.5
Star Trek VI: The Undiscovered Country,65,8.1
Hope Springs,65,6.5
Voices in Wartime,65,7.0
Catfish,65,7.0
I Am Legend,65,7.1
They Call Us Monsters,65,6.8
Tying the Knot,65,6.8
Coffee and Cigarettes,65,6.8
The Legend of Leigh Bowery,65,7.8
Solaris,65,6.8
E-Dreams,65,6.3
Jimmy Neutron: Boy Genius,65,6.3
The Future of Food,65,7.9
Miss Stevens,65,8.0
The Wild Blue Yonder,65,6.9
Twilight of the Ice Nymphs,65,7.6
Prince,65,7.6
The Wedding Song,65,7.6
Rogue One: A Star Wars Story,65,7.6
A United Kingdom,65,6.1
Tremors,65,7.6
The Accused,65,5.6
The Lady in Question Is Charles Busch,65,5.6
Buried,65,5.6
White Girl,65,6.3
The Love We Make,65,5.7
Married Life,65,7.5
Camille Claudel 1915,65,8.6
Spinning Plates,65,7.7
Grace Is Gone,65,7.7
If a Tree Falls: A Story of the Earth Liberation Front,65,6.8
"Bless Me, Ultima",65,6.4
Black Dynamite,65,8.5
Philip Roth: Unmasked,65,7.4
...So Goes the Nation,65,7.4
Staying Vertical,65,7.4
Birth of the Living Dead,65,7.3
Lemming,65,6.7
Before the Fall,65,8.1
Ouija: Origin of Evil,65,6.9
"Life, Above All",65,7.1
Balzac and the Little Chinese Seamstress,65,6.6
Swallows and Amazons,65,7.0
Charlie Victor Romeo,65,7.0
The Dirties,65,7.0
Dzi Croquettes,65,6.5
Eden Lake,65,6.5
The Decomposition of the Soul,65,6.4
Alone with Her,65,6.4
Favela Rising,65,4.6
Closer,65,8.8
Howard Zinn: You Can't Be Neutral on a Moving Train,65,7.4
The Slaughter Rule,65,7.9
The Turandot Project,65,6.6
Chopper,65,5.2
A Map of the World,65,7.2
Rain Man,65,8.5
Revenge of the Pink Panther,65,7.3
In the Valley of Elah,65,7.3
The Debt,65,6.6
Fishing Without Nets,65,7.0
The Providence Effect,65,7.0
My Best Friend,65,7.0
The Client,65,7.7
Liberation Day,65,7.1
The Good Lie,65,7.1
Gay Sex in the 70s,65,5.7
The Great Debaters,65,7.5
The Bay,65,6.8
The Other Side of the Street,65,7.2
Puss in Boots,65,7.2
Kenny Chesney: Summer in 3D,65,8.9
Beauty and the Dogs,65,8.9
The Machine Which Makes Everything Disappear,65,8.9
Scarface,65,8.9
American Made,65,6.9
The Boy and the Beast,65,7.6
Manos Sucias,65,7.3
Being Julia,65,7.3
The Seagull's Laughter,65,6.6
Animal Factory,65,7.6
Velvet Goldmine,65,8.1
The Horse Whisperer,65,7.1
Not Fade Away,65,6.4
Film Stars Don't Die in Liverpool,65,7.1
Sex Positive,65,5.9
Jindabyne,65,5.9
Last Flag Flying,65,7.2
Throw Down Your Heart,65,7.6
Mr. Untouchable,65,7.6
The Conjuring 2,65,7.6
The Other Side,65,7.5
Windfall,65,7.5
Faust,65,7.5
Speed Sisters,65,6.7
Corpo Celeste,65,6.7
Viva Riva!,65,6.7
Whiz Kids,65,6.7
GoldenEye,65,6.7
Lucky Them,65,6.4
Miami Vice,65,5.6
The TV Set,65,6.6
Circumstance,65,6.3
The Dead Girl,65,8.7
Maryam,65,6.6
Artificial Intelligence: AI,65,6.6
A Tale of Two Sisters,65,8.3
The Imaginarium of Doctor Parnassus,65,7.1
The Naked Gun 2½: The Smell of Fear,65,8.2
6ixtynin9,65,7.8
The Salt of Life,65,6.4
Unexpected,65,6.4
Herb & Dorothy 50X50,65,7.3
Drama/Mex,65,7.3
The Runaways,65,8.0
Pawn Sacrifice,65,7.4
Patrik Age 1.5,65,7.5
"White King, Red Rubber, Black Death",65,7.9
Memphis,65,7.9
My Week with Marilyn,65,7.9
Marie Antoinette,65,5.6
Kill Your Darlings,65,6.9
Indiana Jones and the Kingdom of the Crystal Skull,65,5.3
Scott Walker: 30 Century Man,65,7.6
Salt,65,6.5
Battle for Haditha,65,7.4
I Love You Phillip Morris,65,6.7
Venus and Serena,65,5.2
The Hunger Games: Mockingjay - Part 2,65,6.7
Tucker & Dale vs Evil,65,8.0
The French Minister,65,6.3
Everything Must Go,65,6.3
La Bamba,65,8.2
Amazing Grace,65,8.2
Naz & Maalik,65,5.6
Francine,65,5.6
One Last Kiss,65,5.6
A Room for Romeo Brass,65,8.0
The End of the Affair,65,7.8
Last Night,65,8.4
Mystery Men,65,8.1
Indiana Jones and the Last Crusade,65,8.5
Dirty Dancing,65,7.7
Saving Mr. Banks,65,7.7
Made in Dagenham,65,6.7
Beauty and the Beast,65,6.8
Wheel of Time,65,5.8
Ivory Tower,65,5.8
The Polka King,65,5.8
Dancer,65,6.5
The Confirmation,65,6.5
X-Men: First Class,65,7.8
The Prince of Tides,65,5.9
Deathgasm,65,5.9
Honeymoon,65,6.6
Tekkon kinkurîto,65,7.2
The Aristocats,65,7.7
1001 Grams,65,5.9
Alien: Covenant,65,5.9
Metro Manila,65,8.3
Basquiat,65,6.8
Monsters University,65,7.7
School Ties,65,8.1
Deadpool,65,8.1
"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders",65,5.3
The Disappearance of Alice Creed,65,6.9
The Matador,65,8.8
Maudie,65,7.4
Ae Fond Kiss...,65,7.5
Panic Room,65,8.7
The Town Is Quiet,65,7.3
Pola X,65,7.6
Dick,65,8.6
Arlington Road,65,8.5
True Crime,65,6.8
Take Me to the River,65,3.8
Love in the Buff,65,6.2
Bad News Bears,65,6.2
High-Rise,65,5.1
The Paper Chase,65,1.3
Timecode,65,1.3
Paradise: Love,65,5.7
The Robber,65,5.9
Water Lilies,65,7.2
Hockney,65,7.7
Through the Fire,65,7.7
Wild Grass,65,6.4
Entertainment,65,6.9
Dan in Real Life,65,6.6
Get Him to the Greek,65,6.8
The Powerpuff Girls,65,7.0
Saving Face,65,7.6
Cadillac Records,65,7.0
Ali,65,6.6
The Transfiguration,65,7.2
Troublemakers: The Story of Land Art,65,7.7
Samsara,65,7.7
Knuckle,65,7.5
Twelve and Holding,65,8.3
Seven,65,8.9
Crooklyn,65,7.4
A Fistful of Dollars,65,8.5
Tetro,65,6.7
Clerks II,65,7.4
Unknown White Male,65,3.9
Coco Before Chanel,65,7.0
Find Me Guilty,65,7.5
Washington Heights,65,6.5
I Am Not Madame Bovary,65,7.2
Telling Lies in America,65,4.3
We Are Still Here,65,6.3
The Swell Season,65,4.8
A Letter to Momo,65,4.8
Tyrannosaur,65,7.6
Walk on Water,65,7.4
Daughters of the Sun,65,7.7
Grazia's Island,65,7.7
Sex and Lucia,65,7.3
Sleepy Hollow,65,8.8
Chrystal,65,7.4
A Brilliant Young Mind,65,6.9
Vincent & Theo,65,6.3
Darkman,65,8.8
Oliver Twist,65,7.5
Hostiles,65,7.1
Do I Sound Gay?,65,5.0
Coherence,65,8.2
The We and the I,65,6.2
Come Sunday,65,6.2
Generation P,65,6.2
Soapdish,65,7.1
A Soldier's Daughter Never Cries,65,7.1
The Unknown Girl,65,7.1
The Hallow,65,6.0
The Overnight,65,7.3
Hanna,65,7.8
Pacific Rim,65,7.5
Night Catches Us,65,8.4
The Autopsy of Jane Doe,65,6.9
Red Flag,65,7.8
The Warrior,65,7.8
L'Auberge Espagnole,65,7.4
We Were Soldiers,65,6.9
The Gingerbread Man,65,7.0
Scream,65,8.8
Cocoon,65,7.6
Ophelia,65,7.6
Harry Potter and the Deathly Hallows: Part I,65,7.6
Outbreak,65,6.0
The Aggressives,65,6.6
The Lovers and the Despot,65,7.7
Bad 25,65,7.7
Aristide and the Endless Revolution,65,8.1
Ondine,65,6.9
Down in the Valley,65,6.4
Bonsái,65,7.8
In a Better World,65,7.8
We Are What We Are,65,6.6
Monsieur N.,65,8.6
Mississippi Burning,65,8.6
The Year of Living Dangerously,65,7.4
Point and Shoot,65,4.3
James' Journey to Jerusalem,65,4.3
Fassbinder: To Love Without Demands,65,8.2
Close to Home,64,8.2
Outrage,64,8.2
The Pillow Book,64,7.4
Comic-Con Episode IV: A Fan's Hope,64,7.7
The Way,64,7.1
The Rover,64,7.1
Absence of Malice,64,7.9
Sky Captain and the World of Tomorrow,64,7.9
Napoleon Dynamite,64,7.6
About Adam,64,7.7
Dr T and the Women,64,7.7
Cold Weather,64,5.0
Beverly Hills Cop,64,8.7
Guilty by Suspicion,64,6.9
Interview,64,6.9
Cavite,64,7.4
Folk Hero & Funny Guy,64,5.8
Zarafa,64,5.8
Sample This,64,7.3
Sunshine,64,7.3
Mean Dreams,64,6.1
Runoff,64,8.1
The Muppets Take Manhattan,64,7.8
Harry Potter and the Sorcerer's Stone,64,7.8
Mother and Child,64,7.8
Examined Life,64,8.4
The Beautiful Country,64,8.4
The Whale,64,7.9
Disconnect,64,7.9
Goat,64,7.1
Tae Guk Gi: The Brotherhood of War,64,8.0
Herod's Law,64,8.1
One Swallow Brought Spring,64,5.5
8 Women,64,6.5
Frailty,64,9.0
The Tic Code,64,6.2
Joe the King,64,6.2
Sleeping with Other People,64,6.9
Soundtrack for a Revolution,64,4.7
Wanted,64,4.7
Fighting for Life,64,7.9
"I Am Taraneh, I Am Fifteen Years Old",64,7.9
Adoration,64,5.6
The King's Choice,64,6.8
Thunderball,64,7.3
JCVD,64,8.1
Ghosts of Cité Soleil,64,7.8
Dolphin Tale,64,6.8
A Better Life,64,7.4
The Notorious Bettie Page,64,7.3
A Thousand Years of Good Prayers,64,8.7
Elf,64,8.7
Pooh's Heffalump Movie,64,7.3
The Innkeepers,64,6.2
Catch Me Daddy,64,6.9
That Man: Peter Berlin,64,6.9
Father and Son,64,7.1
Sister Helen,64,6.2
Demonlover,64,6.2
Northfork,64,5.1
One Hour Photo,64,4.6
The Prince of Egypt,64,8.4
Gattaca,64,8.9
Cop Land,64,6.4
Beavis and Butt-Head Do America,64,7.5
Quartet,64,6.0
Prometheus,64,6.5
Northern Soul,64,7.8
Orgasm Inc.,64,7.8
Paper Clips,64,6.9
"Doing Time, Doing Vipassana",64,7.8
Mimosas,64,7.3
Slash,64,7.3
Goon,64,7.3
Princesas,64,8.5
The French Lieutenant's Woman,64,7.7
Teenage,64,7.7
The Patience Stone,64,7.7
The Truth About Cats & Dogs,64,8.5
In the Fade,64,7.6
Renoir,64,6.5
Grateful Dawg,64,7.3
Big Bad Wolves,64,7.3
The Pursuit of Happyness,64,7.0
Eight Below,64,7.7
Belle,64,7.7
Through a Lens Darkly: Black Photographers And The Emergence Of A People,64,7.5
Avenue Montaigne,64,7.5
1408,64,8.3
Chain,64,8.8
Harold & Kumar Go to White Castle,64,8.8
Mondays in the Sun,64,9.0
Gigantic (A Tale of Two Johns),64,6.8
Blackboards,64,6.5
Enigma,64,6.5
The Low Down,64,8.9
The Sixth Sense,64,8.9
Bettie Page Reveals All,64,3.5
Whitney: Can I Be Me,64,3.5
Medora,64,3.5
Domain,64,3.5
XX,64,3.5
Fright Night,64,7.2
Che,64,7.1
Wolke Neun,64,7.1
Youth,64,7.1
The Kidnapping of Michel Houellebecq,64,6.2
Look Both Ways,64,6.2
Toys in the Attic,64,8.5
Air Doll,64,8.5
Silkwood,64,8.5
Beautiful Girls,64,8.7
SHOT! The Psycho-Spiritual Mantra of Rock,64,7.0
Born to be Blue,64,7.0
Nasty Baby,64,5.5
Wolfen,64,7.5
Come Early Morning,64,7.5
Muppet Treasure Island,64,5.8
Before We Vanish,64,5.8
Enzo Avitabile Music Life,64,5.8
The Electric Horseman,64,5.8
Holy Hell,64,5.8
Gypsy,64,6.3
Kaboom,64,6.3
Mongolian Ping Pong,64,7.4
Team America: World Police,64,7.4
Intermission,64,7.4
Identity,64,9.0
Hell House,64,6.5
Peau d'homme coeur de bête,64,6.5
Vénus beauté (institut),64,5.7
American Psycho,64,8.7
Living Out Loud,64,7.2
Grand Canyon,64,7.2
Swiss Army Man,64,7.2
Chinese Puzzle,64,6.3
Glass Chin,64,8.2
You Kill Me,64,8.2
Killing Them Softly,64,6.1
Brideshead Revisited,64,5.6
Infinitely Polar Bear,64,7.5
Comedy of Power,64,8.0
Fifty-Fifty,64,7.3
Cloverfield,64,6.4
Miles Ahead,64,6.2
Fury,64,7.3
Tamara Drewe,64,6.5
To the Bone,64,6.5
The Reception,64,8.0
Following Sean,64,8.0
The Young Victoria,64,8.0
The Road,64,7.5
Surf's Up,64,8.6
Miss Sloane,64,7.0
Blindspotting,64,7.1
Sleep Furiously,64,7.1
AKA,64,7.1
The Dancer Upstairs,64,7.1
The Princess and the Warrior,64,7.1
The Luzhin Defence,64,7.6
The Parent Trap,64,7.6
"Hieronymus Bosch, Touched by the Devil",64,8.3
The Chaser,64,8.3
Lion's Den,64,4.8
Room,64,4.8
Inside Deep Throat,64,7.4
Coming Through The Rye,64,6.4
Nadja,64,6.4
Conan O'Brien Can't Stop,64,6.4
The Road to Guantanamo,64,7.5
The Last Rites of Joe May,64,6.1
Nick and Norah's Infinite Playlist,64,6.1
The Hunger Games: Mockingjay - Part 1,64,6.3
Where to Invade Next,64,7.3
Men & Chicken,64,6.8
The U.S. vs. John Lennon,64,8.1
Tip Top,64,7.0
The Almost Man,64,7.0
Nothing But the Truth,64,7.0
The Outsider,64,8.5
Wrestling with Angels: Playwright Tony Kushner,64,8.0
Lemmy,64,8.0
"Hey, Boo: Harper Lee and 'To Kill a Mockingbird'",64,7.2
Or,64,5.7
Ready Player One,64,7.5
Crown Heights,64,6.6
"If I Want to Whistle, I Whistle",64,6.6
Popeye,64,6.6
Giant,64,1.6
Chocolat,64,7.4
Grass,64,7.9
Citizen Ruth,64,5.1
Ant-Man,64,8.0
Tracktown,64,6.9
Jesus Christ Superstar,64,6.9
Blades of Glory,64,6.9
Becks,64,9.0
One Bright Shining Moment,64,7.1
On Chesil Beach,64,7.9
The Hedgehog,64,7.9
The Fall,64,8.4
State of Play,64,7.9
We Have a Pope,64,5.8
Guest of Cindy Sherman,64,7.2
Cloak & Dagger,64,7.2
Pineapple Express,64,7.2
Danny Says,64,7.5
St. Vincent,64,7.5
Silent Water,64,5.9
Appaloosa,64,5.9
The Villainess,64,7.0
Fried Green Tomatoes,64,7.1
Nymphomaniac: Volume I,64,7.1
Arctic Tale,64,8.2
Everest,64,7.0
Call Me Lucky,64,4.9
Young Bodies Heal Quickly,64,4.4
Medeas,64,4.4
Kelly & Cal,64,4.4
Supermensch: The Legend of Shep Gordon,64,6.6
The Other Guys,64,6.8
Freedom Writers,64,7.9
Blood Diamond,64,8.7
Changing Times,64,7.8
Wedding Crashers,64,8.8
Stage Beauty,64,8.3
Bright Young Things,64,6.3
Stealing the Fire,64,8.1
Wadd: The Life & Times of John C. Holmes,64,8.1
X-Men,64,7.8
Cradle Will Rock,64,5.9
The Serpent and the Rainbow,64,7.7
Flight of the Navigator,64,7.7
Motel Hell,64,7.7
Something New,64,7.7
Patriot Games,64,7.5
The Ballad of Lefty Brown,64,7.0
Finding Fela!,64,7.0
The Horse Boy,64,7.0
Bright Future,64,7.0
Futuro Beach,64,7.0
It Could Happen to You,64,7.0
Proof,64,7.0
Star Trek: Insurrection,64,5.8
You're Gonna Miss Me,64,6.3
Jack Goes Boating,64,7.0
In a Valley of Violence,64,6.7
The Big Picture,64,6.6
We Are X,64,6.6
Café Society,64,6.6
Peter Pan,64,7.8
Robots,64,7.7
Fire,64,7.5
Last Call at the Oasis,64,8.2
Marathon Man,64,8.2
The Butterfly,64,8.2
Looney Tunes: Back in Action,64,7.0
Blood Work,64,8.1
The Mystic Masseur,64,6.6
Vengo,64,6.6
Trekkies,64,5.0
Jackie Brown,64,8.5
Silverado,64,8.0
In Search of a Midnight Kiss,64,6.9
Lymelife,64,7.2
The Professional,64,8.9
Steve McQueen: The Man & Le Mans,64,7.5
Cupcakes,64,7.5
Shortbus,64,7.5
The Grey,64,7.0
Mifune: The Last Samurai,64,5.6
Fast Food Nation,64,5.6
District 13: Ultimatum,64,7.9
Michael,64,6.9
The Salvation,64,7.3
Film Socialisme,64,4.6
Tokyo!,63,7.5
Woman Is the Future of Man,63,7.9
Little Big Man,63,7.9
Naked Gun 33 1/3: The Final Insult,63,8.4
Seoul Searching,63,8.0
16 Blocks,63,8.0
Caterina va in città,63,7.3
Songs My Brothers Taught Me,63,6.7
The Summer of Sangaile,63,6.7
Sex Is Comedy,63,5.5
Yves Saint Laurent 5 avenue Marceau 75116 Paris,63,4.0
Unfaithful,63,7.9
Songcatcher,63,8.4
Keep the River on Your Right: A Modern Cannibal Tale,63,5.6
One True Thing,63,7.4
Under Our Skin,63,7.2
Mr. Nobody,63,6.5
Kids,63,6.5
Monsters,63,6.5
Good Kill,63,6.2
Babies,63,5.9
Nobody Else But You (Poupoupidou),63,4.8
Rumble Fish,63,8.6
"What's Up, Tiger Lily?",63,7.6
Return,63,7.6
Lbs.,63,8.3
Flowers,63,8.3
The Hand That Feeds,63,4.0
Splinters,63,4.0
Dai si gin,63,4.0
Children of Love,63,7.9
Out of Time,63,7.9
He Loves Me... He Loves Me Not,63,8.2
Drumline,63,6.2
Secretary,63,7.9
Wendigo,63,4.6
Waydowntown,63,5.6
The Patriot,63,6.8
A Perfect Getaway,63,6.2
Love Crime,63,4.8
Walk Hard: The Dewey Cox Story,63,6.7
Planet B-Boy,63,8.6
Unlocking the Cage,63,7.6
Reel Injun,63,7.6
Don Juan DeMarco,63,7.6
The Warriors,63,6.1
My Cousin Rachel,63,6.1
Hors Satan (Outside Satan),63,7.4
The Lincoln Lawyer,63,7.4
Young & Beautiful,63,7.1
The Merchant of Venice,63,7.4
Kingdom of Heaven,63,8.1
A Common Thread,63,5.7
Sarah Silverman: Jesus Is Magic,63,6.0
Chronicles,63,6.4
A Cat in Paris,63,7.0
The Hitchhiker's Guide to the Galaxy,63,6.5
Home Alone,63,8.8
Denial,63,6.4
The Other Son,63,6.4
Out of the Furnace,63,7.4
The Blonds,63,8.6
The Way Home,63,8.6
Gaza Strip,63,7.3
Dahmer,63,7.1
Cheap Thrills,63,7.5
Buster's Mal Heart,63,6.3
Pitch Perfect 2,63,6.0
Downsizing,63,5.5
100 Bloody Acres,63,7.6
Zombie Honeymoon,63,6.8
The Sound of Music,63,5.8
A Coffee In Berlin,63,5.8
Dear Frankie,63,8.4
Violeta Went to Heaven,63,4.5
Little Jerusalem,63,6.6
A State of Mind,63,6.6
Atomic Blonde,63,6.6
Vitus,63,8.3
Cachorro,63,5.7
How She Move,63,4.8
Andre Gregory: Before and After Dinner,63,6.6
Anna Karenina,63,6.6
Bad Influence,63,6.7
The Sisterhood of the Traveling Pants 2,63,6.7
Chéri,63,6.5
Friends with Benefits,63,6.7
Burning Sands,63,4.3
My Reincarnation,63,7.2
Sade,63,7.2
Amistad,63,7.2
The Blood of My Brother,63,8.5
"Honey, I Shrunk the Kids",63,8.5
The Last Exorcism,63,6.1
It's Kind of a Funny Story,63,7.2
Gaga: Five Foot Two,63,7.9
Storm Surfers 3D,63,8.0
Vidal Sassoon: The Movie,63,8.0
loudQUIETloud: A Film About the Pixies,63,8.0
Reel Paradise,63,4.9
The Shining,63,8.8
Human Capital,63,7.5
Howl,63,6.7
Summer Wars,63,7.2
The Hunter,63,7.1
Romancing the Stone,63,6.8
The Eyes of My Mother,63,6.8
Les Miserables,63,7.5
Hot Tub Time Machine,63,6.6
Noble,63,8.0
Anchorman: The Legend of Ron Burgundy,63,8.0
Two Brothers,63,8.6
Revolution #9,63,8.6
The Komediant,63,8.6
Spy Game,63,7.4
Internal Affairs,63,7.8
